"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6606",885,"172109","VENTALLO",2022,0,NA,0,59.0987925356751,1.673,911,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6607",885,"172109","VENTALLO",2020,0,NA,0,59.3569739952719,1.673,846,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6610",885,"172109","VENTALLO",2023,0,NA,0,50.4488448844885,1.673,909,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6611",885,"172109","VENTALLO",2017,0,NA,0,65.4552332912989,1.673,793,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6612",885,"172109","VENTALLO",2019,0,NA,0,60.384167636787,1.673,859,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6614",885,"172109","VENTALLO",2018,0,NA,0,57.9004683840749,1.673,854,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6615",885,"172109","VENTALLO",2024,0,NA,0,NA,1.673,891,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
"6657",898,"172142","VILABERTRAN",2017,0,NA,0,29.2143634385201,0.86,919,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6659",898,"172142","VILABERTRAN",2023,0,NA,0,32.8682092555332,0.929,994,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6660",898,"172142","VILABERTRAN",2022,0,NA,0,34.3834510595358,0.929,991,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6661",898,"172142","VILABERTRAN",2019,0,NA,0,36.0214504596527,0.929,979,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6662",898,"172142","VILABERTRAN",2018,0,NA,0,45.4458464773922,0.86,951,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6663",898,"172142","VILABERTRAN",2024,0,NA,0,NA,0.929,987,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6666",898,"172142","VILABERTRAN",2020,0,NA,0,37.269889224572,0.929,993,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6668",898,"172142","VILABERTRAN",2021,0,NA,0,38.1929824561403,0.929,969,0.273318872017354,0.465811965811966,0.553699284009546,0.151581243184297,0.208287895310796,0.173014145810664,0.20892274211099,27.1,0,0.904205607476635
"6669",899,"172155","VILABLAREIX",2019,0,NA,0,37.0704176734553,0.793,2897,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6670",899,"172155","VILABLAREIX",2020,0,NA,0,38.805746000653,0.793,3063,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
"6671",899,"172155","VILABLAREIX",2018,0,NA,0,35.6450340623879,0.792,2789,0.359576078728236,0.606848446417248,0.64256480218281,0.164125200642055,0.122792937399679,0.172230652503794,0.14339908952959,43.7,0,1.21561338289963
